instrument_code,price_source_code,price_ts,price_type,price,currency_code,is_eod_flag,source_system,source_ref,ingest_batch_id
EQ-DIS,BBG,2026-03-19T21:00:00Z,CLOSE,99.199997,USD,true,SEED,PX00759,B2
EQ-DIS,BBG,2026-03-20T21:00:00Z,CLOSE,99.510002,USD,true,SEED,PX00760,B2
EQ-SPY,BBG,2025-01-02T21:00:00Z,CLOSE,577.854187,USD,true,SEED,PX00761,B2
EQ-SPY,BBG,2025-03-31T21:00:00Z,CLOSE,554.560486,USD,true,SEED,PX00762,B2
EQ-SPY,BBG,2025-06-30T21:00:00Z,CLOSE,614.326538,USD,true,SEED,PX00763,B2
EQ-SPY,BBG,2025-09-30T21:00:00Z,CLOSE,664.217285,USD,true,SEED,PX00764,B2
EQ-SPY,BBG,2025-12-31T21:00:00Z,CLOSE,681.919983,USD,true,SEED,PX00765,B2
EQ-SPY,BBG,2026-01-31T21:00:00Z,CLOSE,691.969971,USD,true,SEED,PX00766,B2
EQ-SPY,BBG,2026-03-19T21:00:00Z,CLOSE,659.799988,USD,true,SEED,PX00767,B2
EQ-SPY,BBG,2026-03-20T21:00:00Z,CLOSE,648.570007,USD,true,SEED,PX00768,B2
EQ-QQQ,BBG,2025-01-02T21:00:00Z,CLOSE,507.655396,USD,true,SEED,PX00769,B2
EQ-QQQ,BBG,2025-03-31T21:00:00Z,CLOSE,467.249573,USD,true,SEED,PX00770,B2
EQ-QQQ,BBG,2025-06-30T21:00:00Z,CLOSE,550.292236,USD,true,SEED,PX00771,B2
EQ-QQQ,BBG,2025-09-30T21:00:00Z,CLOSE,599.597473,USD,true,SEED,PX00772,B2
EQ-QQQ,BBG,2025-12-31T21:00:00Z,CLOSE,614.309998,USD,true,SEED,PX00773,B2
EQ-QQQ,BBG,2026-01-31T21:00:00Z,CLOSE,621.869995,USD,true,SEED,PX00774,B2
EQ-QQQ,BBG,2026-03-19T21:00:00Z,CLOSE,593.02002,USD,true,SEED,PX00775,B2
EQ-QQQ,BBG,2026-03-20T21:00:00Z,CLOSE,582.059998,USD,true,SEED,PX00776,B2
EQ-IWM,BBG,2025-01-02T21:00:00Z,CLOSE,218.29245,USD,true,SEED,PX00777,B2
EQ-IWM,BBG,2025-03-31T21:00:00Z,CLOSE,197.363144,USD,true,SEED,PX00778,B2
EQ-IWM,BBG,2025-06-30T21:00:00Z,CLOSE,214.079636,USD,true,SEED,PX00779,B2
EQ-IWM,BBG,2025-09-30T21:00:00Z,CLOSE,240.723114,USD,true,SEED,PX00780,B2
EQ-IWM,BBG,2025-12-31T21:00:00Z,CLOSE,245.7229,USD,true,SEED,PX00781,B2
EQ-IWM,BBG,2026-01-31T21:00:00Z,CLOSE,259.188934,USD,true,SEED,PX00782,B2
EQ-IWM,BBG,2026-03-19T21:00:00Z,CLOSE,247.630005,USD,true,SEED,PX00783,B2
EQ-IWM,BBG,2026-03-20T21:00:00Z,CLOSE,242.220001,USD,true,SEED,PX00784,B2
EQ-GLD,BBG,2025-01-02T21:00:00Z,CLOSE,245.419998,USD,true,SEED,PX00785,B2
EQ-GLD,BBG,2025-03-31T21:00:00Z,CLOSE,288.140015,USD,true,SEED,PX00786,B2
EQ-GLD,BBG,2025-06-30T21:00:00Z,CLOSE,304.829987,USD,true,SEED,PX00787,B2
EQ-GLD,BBG,2025-09-30T21:00:00Z,CLOSE,355.470001,USD,true,SEED,PX00788,B2
EQ-GLD,BBG,2025-12-31T21:00:00Z,CLOSE,396.309998,USD,true,SEED,PX00789,B2
EQ-GLD,BBG,2026-01-31T21:00:00Z,CLOSE,444.950012,USD,true,SEED,PX00790,B2
EQ-GLD,BBG,2026-03-19T21:00:00Z,CLOSE,426.410004,USD,true,SEED,PX00791,B2
EQ-GLD,BBG,2026-03-20T21:00:00Z,CLOSE,413.380005,USD,true,SEED,PX00792,B2
EQ-TLT,BBG,2025-01-02T21:00:00Z,CLOSE,83.242455,USD,true,SEED,PX00793,B2
EQ-TLT,BBG,2025-03-31T21:00:00Z,CLOSE,87.113541,USD,true,SEED,PX00794,B2
EQ-TLT,BBG,2025-06-30T21:00:00Z,CLOSE,85.385201,USD,true,SEED,PX00795,B2
EQ-TLT,BBG,2025-09-30T21:00:00Z,CLOSE,87.454437,USD,true,SEED,PX00796,B2
EQ-TLT,BBG,2025-12-31T21:00:00Z,CLOSE,86.540115,USD,true,SEED,PX00797,B2
EQ-TLT,BBG,2026-01-31T21:00:00Z,CLOSE,86.510323,USD,true,SEED,PX00798,B2
EQ-TLT,BBG,2026-03-19T21:00:00Z,CLOSE,87.489998,USD,true,SEED,PX00799,B2
EQ-TLT,BBG,2026-03-20T21:00:00Z,CLOSE,85.830002,USD,true,SEED,PX00800,B2
EQ-UBER,BBG,2025-01-02T21:00:00Z,CLOSE,63.169998,USD,true,SEED,PX00801,B2
EQ-UBER,BBG,2025-03-31T21:00:00Z,CLOSE,72.860001,USD,true,SEED,PX00802,B2
EQ-UBER,BBG,2025-06-30T21:00:00Z,CLOSE,93.300003,USD,true,SEED,PX00803,B2
EQ-UBER,BBG,2025-09-30T21:00:00Z,CLOSE,97.970001,USD,true,SEED,PX00804,B2
EQ-UBER,BBG,2025-12-31T21:00:00Z,CLOSE,81.709999,USD,true,SEED,PX00805,B2
EQ-UBER,BBG,2026-01-31T21:00:00Z,CLOSE,80.050003,USD,true,SEED,PX00806,B2
EQ-UBER,BBG,2026-03-19T21:00:00Z,CLOSE,75.339996,USD,true,SEED,PX00807,B2
EQ-UBER,BBG,2026-03-20T21:00:00Z,CLOSE,73.889999,USD,true,SEED,PX00808,B2
EQ-SHOP,BBG,2025-01-02T21:00:00Z,CLOSE,107.529999,USD,true,SEED,PX00809,B2
EQ-SHOP,BBG,2025-03-31T21:00:00Z,CLOSE,95.480003,USD,true,SEED,PX00810,B2
EQ-SHOP,BBG,2025-06-30T21:00:00Z,CLOSE,115.349998,USD,true,SEED,PX00811,B2
EQ-SHOP,BBG,2025-09-30T21:00:00Z,CLOSE,148.610001,USD,true,SEED,PX00812,B2
EQ-SHOP,BBG,2025-12-31T21:00:00Z,CLOSE,160.970001,USD,true,SEED,PX00813,B2
EQ-SHOP,BBG,2026-01-31T21:00:00Z,CLOSE,131.229996,USD,true,SEED,PX00814,B2
EQ-SHOP,BBG,2026-03-19T21:00:00Z,CLOSE,122.370003,USD,true,SEED,PX00815,B2
EQ-SHOP,BBG,2026-03-20T21:00:00Z,CLOSE,116.779999,USD,true,SEED,PX00816,B2
EQ-PLTR,BBG,2025-01-02T21:00:00Z,CLOSE,75.190002,USD,true,SEED,PX00817,B2
EQ-PLTR,BBG,2025-03-31T21:00:00Z,CLOSE,84.400002,USD,true,SEED,PX00818,B2
EQ-PLTR,BBG,2025-06-30T21:00:00Z,CLOSE,136.320007,USD,true,SEED,PX00819,B2
EQ-PLTR,BBG,2025-09-30T21:00:00Z,CLOSE,182.419998,USD,true,SEED,PX00820,B2
EQ-PLTR,BBG,2025-12-31T21:00:00Z,CLOSE,177.75,USD,true,SEED,PX00821,B2
EQ-PLTR,BBG,2026-01-31T21:00:00Z,CLOSE,146.589996,USD,true,SEED,PX00822,B2
EQ-PLTR,BBG,2026-03-19T21:00:00Z,CLOSE,155.679993,USD,true,SEED,PX00823,B2
EQ-PLTR,BBG,2026-03-20T21:00:00Z,CLOSE,150.679993,USD,true,SEED,PX00824,B2
EQ-ARM,BBG,2025-01-02T21:00:00Z,CLOSE,128.199997,USD,true,SEED,PX00825,B2
EQ-ARM,BBG,2025-03-31T21:00:00Z,CLOSE,106.790001,USD,true,SEED,PX00826,B2
EQ-ARM,BBG,2025-06-30T21:00:00Z,CLOSE,161.740005,USD,true,SEED,PX00827,B2
EQ-ARM,BBG,2025-09-30T21:00:00Z,CLOSE,141.490005,USD,true,SEED,PX00828,B2
EQ-ARM,BBG,2025-12-31T21:00:00Z,CLOSE,109.309998,USD,true,SEED,PX00829,B2
EQ-ARM,BBG,2026-01-31T21:00:00Z,CLOSE,105.360001,USD,true,SEED,PX00830,B2
EQ-ARM,BBG,2026-03-19T21:00:00Z,CLOSE,129.820007,USD,true,SEED,PX00831,B2
EQ-ARM,BBG,2026-03-20T21:00:00Z,CLOSE,132.350006,USD,true,SEED,PX00832,B2
EQ-SAP,BBG,2025-01-02T21:00:00Z,CLOSE,236.413193,EUR,true,SEED,PX00833,B2
EQ-SAP,BBG,2025-03-31T21:00:00Z,CLOSE,242.210785,EUR,true,SEED,PX00834,B2
EQ-SAP,BBG,2025-06-30T21:00:00Z,CLOSE,258.149994,EUR,true,SEED,PX00835,B2
EQ-SAP,BBG,2025-09-30T21:00:00Z,CLOSE,225.550003,EUR,true,SEED,PX00836,B2
EQ-SAP,BBG,2025-12-31T21:00:00Z,CLOSE,208.350006,EUR,true,SEED,PX00837,B2
EQ-SAP,BBG,2026-01-31T21:00:00Z,CLOSE,170.559998,EUR,true,SEED,PX00838,B2
EQ-SAP,BBG,2026-03-19T21:00:00Z,CLOSE,160.0,EUR,true,SEED,PX00839,B2
EQ-SAP,BBG,2026-03-20T21:00:00Z,CLOSE,153.820007,EUR,true,SEED,PX00840,B2
EQ-ASML,BBG,2025-01-02T21:00:00Z,CLOSE,682.429626,EUR,true,SEED,PX00841,B2
EQ-ASML,BBG,2025-03-31T21:00:00Z,CLOSE,600.649902,EUR,true,SEED,PX00842,B2
EQ-ASML,BBG,2025-06-30T21:00:00Z,CLOSE,673.71283,EUR,true,SEED,PX00843,B2
EQ-ASML,BBG,2025-09-30T21:00:00Z,CLOSE,825.53302,EUR,true,SEED,PX00844,B2
EQ-ASML,BBG,2025-12-31T21:00:00Z,CLOSE,920.1651,EUR,true,SEED,PX00845,B2
EQ-ASML,BBG,2026-01-31T21:00:00Z,CLOSE,1213.970703,EUR,true,SEED,PX00846,B2
EQ-ASML,BBG,2026-03-19T21:00:00Z,CLOSE,1168.599976,EUR,true,SEED,PX00847,B2
EQ-ASML,BBG,2026-03-20T21:00:00Z,CLOSE,1128.199951,EUR,true,SEED,PX00848,B2
EQ-LVMH,BBG,2025-01-02T21:00:00Z,CLOSE,620.518738,EUR,true,SEED,PX00849,B2
EQ-LVMH,BBG,2025-03-31T21:00:00Z,CLOSE,558.310547,EUR,true,SEED,PX00850,B2
EQ-LVMH,BBG,2025-06-30T21:00:00Z,CLOSE,440.795258,EUR,true,SEED,PX00851,B2
EQ-LVMH,BBG,2025-09-30T21:00:00Z,CLOSE,516.045715,EUR,true,SEED,PX00852,B2
EQ-LVMH,BBG,2025-12-31T21:00:00Z,CLOSE,645.0,EUR,true,SEED,PX00853,B2
EQ-LVMH,BBG,2026-01-31T21:00:00Z,CLOSE,546.900024,EUR,true,SEED,PX00854,B2
EQ-LVMH,BBG,2026-03-19T21:00:00Z,CLOSE,460.25,EUR,true,SEED,PX00855,B2
EQ-LVMH,BBG,2026-03-20T21:00:00Z,CLOSE,457.950012,EUR,true,SEED,PX00856,B2
EQ-NESN,BBG,2025-03-31T21:00:00Z,CLOSE,86.242851,CHF,true,SEED,PX00857,B2
EQ-NESN,BBG,2025-06-30T21:00:00Z,CLOSE,78.830002,CHF,true,SEED,PX00858,B2
EQ-NESN,BBG,2025-09-30T21:00:00Z,CLOSE,73.07,CHF,true,SEED,PX00859,B2
EQ-NESN,BBG,2025-12-31T21:00:00Z,CLOSE,78.739998,CHF,true,SEED,PX00860,B2
EQ-NESN,BBG,2026-01-31T21:00:00Z,CLOSE,73.43,CHF,true,SEED,PX00861,B2
EQ-NESN,BBG,2026-03-19T21:00:00Z,CLOSE,76.629997,CHF,true,SEED,PX00862,B2
EQ-NESN,BBG,2026-03-20T21:00:00Z,CLOSE,75.860001,CHF,true,SEED,PX00863,B2
EQ-ROG,BBG,2025-03-31T21:00:00Z,CLOSE,281.873047,CHF,true,SEED,PX00864,B2
EQ-ROG,BBG,2025-06-30T21:00:00Z,CLOSE,250.726303,CHF,true,SEED,PX00865,B2
EQ-ROG,BBG,2025-09-30T21:00:00Z,CLOSE,252.181763,CHF,true,SEED,PX00866,B2
EQ-ROG,BBG,2025-12-31T21:00:00Z,CLOSE,318.453461,CHF,true,SEED,PX00867,B2
EQ-ROG,BBG,2026-01-31T21:00:00Z,CLOSE,340.285309,CHF,true,SEED,PX00868,B2
EQ-ROG,BBG,2026-03-19T21:00:00Z,CLOSE,305.700012,CHF,true,SEED,PX00869,B2
EQ-ROG,BBG,2026-03-20T21:00:00Z,CLOSE,305.700012,CHF,true,SEED,PX00870,B2
EQ-NOVN,BBG,2025-03-31T21:00:00Z,CLOSE,94.950867,CHF,true,SEED,PX00871,B2
EQ-NOVN,BBG,2025-06-30T21:00:00Z,CLOSE,93.330177,CHF,true,SEED,PX00872,B2
EQ-NOVN,BBG,2025-09-30T21:00:00Z,CLOSE,97.163544,CHF,true,SEED,PX00873,B2
EQ-NOVN,BBG,2025-12-31T21:00:00Z,CLOSE,106.363602,CHF,true,SEED,PX00874,B2
EQ-NOVN,BBG,2026-01-31T21:00:00Z,CLOSE,111.235374,CHF,true,SEED,PX00875,B2
EQ-NOVN,BBG,2026-03-19T21:00:00Z,CLOSE,116.879997,CHF,true,SEED,PX00876,B2
EQ-NOVN,BBG,2026-03-20T21:00:00Z,CLOSE,115.599998,CHF,true,SEED,PX00877,B2
EQ-SIE,BBG,2025-01-02T21:00:00Z,CLOSE,180.949371,EUR,true,SEED,PX00878,B2
EQ-SIE,BBG,2025-03-31T21:00:00Z,CLOSE,207.488846,EUR,true,SEED,PX00879,B2
EQ-SIE,BBG,2025-06-30T21:00:00Z,CLOSE,213.119156,EUR,true,SEED,PX00880,B2
EQ-SIE,BBG,2025-09-30T21:00:00Z,CLOSE,221.491165,EUR,true,SEED,PX00881,B2
EQ-SIE,BBG,2025-12-31T21:00:00Z,CLOSE,234.171585,EUR,true,SEED,PX00882,B2
EQ-SIE,BBG,2026-01-31T21:00:00Z,CLOSE,250.964569,EUR,true,SEED,PX00883,B2
EQ-SIE,BBG,2026-03-19T21:00:00Z,CLOSE,210.300003,EUR,true,SEED,PX00884,B2
EQ-SIE,BBG,2026-03-20T21:00:00Z,CLOSE,203.75,EUR,true,SEED,PX00885,B2
EQ-AIR,BBG,2025-01-02T21:00:00Z,CLOSE,156.619415,EUR,true,SEED,PX00886,B2
EQ-AIR,BBG,2025-03-31T21:00:00Z,CLOSE,159.20137,EUR,true,SEED,PX00887,B2
EQ-AIR,BBG,2025-06-30T21:00:00Z,CLOSE,177.259995,EUR,true,SEED,PX00888,B2
EQ-AIR,BBG,2025-09-30T21:00:00Z,CLOSE,197.399994,EUR,true,SEED,PX00889,B2
EQ-AIR,BBG,2025-12-31T21:00:00Z,CLOSE,198.399994,EUR,true,SEED,PX00890,B2
EQ-AIR,BBG,2026-01-31T21:00:00Z,CLOSE,193.399994,EUR,true,SEED,PX00891,B2
EQ-AIR,BBG,2026-03-19T21:00:00Z,CLOSE,163.960007,EUR,true,SEED,PX00892,B2
EQ-AIR,BBG,2026-03-20T21:00:00Z,CLOSE,160.919998,EUR,true,SEED,PX00893,B2
EQ-BMW,BBG,2025-01-02T21:00:00Z,CLOSE,74.101074,EUR,true,SEED,PX00894,B2
EQ-BMW,BBG,2025-03-31T21:00:00Z,CLOSE,69.907387,EUR,true,SEED,PX00895,B2
EQ-BMW,BBG,2025-06-30T21:00:00Z,CLOSE,75.459999,EUR,true,SEED,PX00896,B2
EQ-BMW,BBG,2025-09-30T21:00:00Z,CLOSE,85.559998,EUR,true,SEED,PX00897,B2
EQ-BMW,BBG,2025-12-31T21:00:00Z,CLOSE,93.139999,EUR,true,SEED,PX00898,B2
EQ-BMW,BBG,2026-01-31T21:00:00Z,CLOSE,87.419998,EUR,true,SEED,PX00899,B2
EQ-BMW,BBG,2026-03-19T21:00:00Z,CLOSE,76.339996,EUR,true,SEED,PX00900,B2
EQ-BMW,BBG,2026-03-20T21:00:00Z,CLOSE,75.760002,EUR,true,SEED,PX00901,B2
EQ-BNP,BBG,2025-01-02T21:00:00Z,CLOSE,53.836586,EUR,true,SEED,PX00902,B2
EQ-BNP,BBG,2025-03-31T21:00:00Z,CLOSE,69.883072,EUR,true,SEED,PX00903,B2
EQ-BNP,BBG,2025-06-30T21:00:00Z,CLOSE,73.799683,EUR,true,SEED,PX00904,B2
EQ-BNP,BBG,2025-09-30T21:00:00Z,CLOSE,77.330002,EUR,true,SEED,PX00905,B2
EQ-BNP,BBG,2025-12-31T21:00:00Z,CLOSE,80.790001,EUR,true,SEED,PX00906,B2
EQ-BNP,BBG,2026-01-31T21:00:00Z,CLOSE,91.199997,EUR,true,SEED,PX00907,B2
EQ-BNP,BBG,2026-03-19T21:00:00Z,CLOSE,84.489998,EUR,true,SEED,PX00908,B2
EQ-BNP,BBG,2026-03-20T21:00:00Z,CLOSE,82.129997,EUR,true,SEED,PX00909,B2
EQ-SHEL,BBG,2025-01-02T21:00:00Z,CLOSE,25.25749,GBP,true,SEED,PX00910,B2
EQ-SHEL,BBG,2025-03-31T21:00:00Z,CLOSE,28.238921,GBP,true,SEED,PX00911,B2
EQ-SHEL,BBG,2025-06-30T21:00:00Z,CLOSE,25.527666,GBP,true,SEED,PX00912,B2
EQ-SHEL,BBG,2025-09-30T21:00:00Z,CLOSE,26.460039,GBP,true,SEED,PX00913,B2
EQ-SHEL,BBG,2025-12-31T21:00:00Z,CLOSE,27.397393,GBP,true,SEED,PX00914,B2
EQ-SHEL,BBG,2026-01-31T21:00:00Z,CLOSE,27.937341,GBP,true,SEED,PX00915,B2
EQ-SHEL,BBG,2026-03-19T21:00:00Z,CLOSE,34.61,GBP,true,SEED,PX00916,B2
EQ-SHEL,BBG,2026-03-20T21:00:00Z,CLOSE,34.34,GBP,true,SEED,PX00917,B2
EQ-AZN,BBG,2025-01-02T21:00:00Z,CLOSE,106.266465,GBP,true,SEED,PX00918,B2
EQ-AZN,BBG,2025-03-31T21:00:00Z,CLOSE,112.520635,GBP,true,SEED,PX00919,B2
EQ-AZN,BBG,2025-06-30T21:00:00Z,CLOSE,101.182588,GBP,true,SEED,PX00920,B2
EQ-AZN,BBG,2025-09-30T21:00:00Z,CLOSE,111.808525,GBP,true,SEED,PX00921,B2
EQ-AZN,BBG,2025-12-31T21:00:00Z,CLOSE,137.88585,GBP,true,SEED,PX00922,B2
EQ-AZN,BBG,2026-01-31T21:00:00Z,CLOSE,135.986045,GBP,true,SEED,PX00923,B2
EQ-AZN,BBG,2026-03-19T21:00:00Z,CLOSE,141.12,GBP,true,SEED,PX00924,B2
EQ-AZN,BBG,2026-03-20T21:00:00Z,CLOSE,138.96,GBP,true,SEED,PX00925,B2
EQ-HSBA,BBG,2025-01-02T21:00:00Z,CLOSE,7.827098,GBP,true,SEED,PX00926,B2
EQ-HSBA,BBG,2025-03-31T21:00:00Z,CLOSE,8.73387,GBP,true,SEED,PX00927,B2
EQ-HSBA,BBG,2025-06-30T21:00:00Z,CLOSE,8.813594,GBP,true,SEED,PX00928,B2
EQ-HSBA,BBG,2025-09-30T21:00:00Z,CLOSE,10.445582,GBP,true,SEED,PX00929,B2
EQ-HSBA,BBG,2025-12-31T21:00:00Z,CLOSE,11.73385,GBP,true,SEED,PX00930,B2
EQ-HSBA,BBG,2026-01-31T21:00:00Z,CLOSE,12.849456,GBP,true,SEED,PX00931,B2
EQ-HSBA,BBG,2026-03-19T21:00:00Z,CLOSE,11.716,GBP,true,SEED,PX00932,B2
EQ-HSBA,BBG,2026-03-20T21:00:00Z,CLOSE,11.442,GBP,true,SEED,PX00933,B2
EQ-BP,BBG,2025-01-02T21:00:00Z,CLOSE,4.02867,GBP,true,SEED,PX00934,B2
EQ-BP,BBG,2025-03-31T21:00:00Z,CLOSE,4.35852,GBP,true,SEED,PX00935,B2
EQ-BP,BBG,2025-06-30T21:00:00Z,CLOSE,3.655486,GBP,true,SEED,PX00936,B2
EQ-BP,BBG,2025-09-30T21:00:00Z,CLOSE,4.256368,GBP,true,SEED,PX00937,B2
EQ-BP,BBG,2025-12-31T21:00:00Z,CLOSE,4.327426,GBP,true,SEED,PX00938,B2
EQ-BP,BBG,2026-01-31T21:00:00Z,CLOSE,4.637385,GBP,true,SEED,PX00939,B2
EQ-BP,BBG,2026-03-19T21:00:00Z,CLOSE,5.832,GBP,true,SEED,PX00940,B2
EQ-BP,BBG,2026-03-20T21:00:00Z,CLOSE,5.623,GBP,true,SEED,PX00941,B2
EQ-GSK,BBG,2025-01-02T21:00:00Z,CLOSE,13.608092,GBP,true,SEED,PX00942,B2
EQ-GSK,BBG,2025-03-31T21:00:00Z,CLOSE,14.614207,GBP,true,SEED,PX00943,B2
EQ-GSK,BBG,2025-06-30T21:00:00Z,CLOSE,13.896127,GBP,true,SEED,PX00944,B2
EQ-GSK,BBG,2025-09-30T21:00:00Z,CLOSE,15.742368,GBP,true,SEED,PX00945,B2
EQ-GSK,BBG,2025-12-31T21:00:00Z,CLOSE,18.243551,GBP,true,SEED,PX00946,B2
EQ-GSK,BBG,2026-01-31T21:00:00Z,CLOSE,18.763511,GBP,true,SEED,PX00947,B2
EQ-GSK,BBG,2026-03-19T21:00:00Z,CLOSE,19.56,GBP,true,SEED,PX00948,B2
EQ-GSK,BBG,2026-03-20T21:00:00Z,CLOSE,19.505,GBP,true,SEED,PX00949,B2
FUT-ESM6,BBG,2025-01-02T21:00:00Z,CLOSE,5916.5,USD,false,SEED,PX00950,B2
FUT-ESM6,BBG,2025-03-31T21:00:00Z,CLOSE,5653.25,USD,false,SEED,PX00951,B2
FUT-ESM6,BBG,2025-06-30T21:00:00Z,CLOSE,6253.75,USD,false,SEED,PX00952,B2
FUT-ESM6,BBG,2025-09-30T21:00:00Z,CLOSE,6738.75,USD,false,SEED,PX00953,B2
FUT-ESM6,BBG,2025-12-31T21:00:00Z,CLOSE,6892.5,USD,false,SEED,PX00954,B2
FUT-ESM6,BBG,2026-01-31T21:00:00Z,CLOSE,6965.75,USD,false,SEED,PX00955,B2
FUT-ESM6,BBG,2026-03-19T21:00:00Z,CLOSE,6609.25,USD,false,SEED,PX00956,B2
FUT-ESM6,BBG,2026-03-20T21:00:00Z,CLOSE,6588.5,USD,false,SEED,PX00957,B2
FUT-NQM6,BBG,2025-01-02T21:00:00Z,CLOSE,21167.5,USD,false,SEED,PX00958,B2
FUT-NQM6,BBG,2025-03-31T21:00:00Z,CLOSE,19439.5,USD,false,SEED,PX00959,B2
FUT-NQM6,BBG,2025-06-30T21:00:00Z,CLOSE,22893.25,USD,false,SEED,PX00960,B2
FUT-NQM6,BBG,2025-09-30T21:00:00Z,CLOSE,24901.75,USD,false,SEED,PX00961,B2
FUT-NQM6,BBG,2025-12-31T21:00:00Z,CLOSE,25456.75,USD,false,SEED,PX00962,B2
FUT-NQM6,BBG,2026-01-31T21:00:00Z,CLOSE,25670.0,USD,false,SEED,PX00963,B2
FUT-NQM6,BBG,2026-03-19T21:00:00Z,CLOSE,24364.0,USD,false,SEED,PX00964,B2
FUT-NQM6,BBG,2026-03-20T21:00:00Z,CLOSE,24217.25,USD,false,SEED,PX00965,B2
FUT-YMM6,BBG,2025-01-02T21:00:00Z,CLOSE,42694.0,USD,false,SEED,PX00966,B2
FUT-YMM6,BBG,2025-03-31T21:00:00Z,CLOSE,42259.0,USD,false,SEED,PX00967,B2
FUT-YMM6,BBG,2025-06-30T21:00:00Z,CLOSE,44389.0,USD,false,SEED,PX00968,B2
FUT-YMM6,BBG,2025-09-30T21:00:00Z,CLOSE,46689.0,USD,false,SEED,PX00969,B2
FUT-YMM6,BBG,2025-12-31T21:00:00Z,CLOSE,48336.0,USD,false,SEED,PX00970,B2
FUT-YMM6,BBG,2026-01-31T21:00:00Z,CLOSE,49008.0,USD,false,SEED,PX00971,B2
FUT-YMM6,BBG,2026-03-19T21:00:00Z,CLOSE,46041.0,USD,false,SEED,PX00972,B2
FUT-YMM6,BBG,2026-03-20T21:00:00Z,CLOSE,46110.0,USD,false,SEED,PX00973,B2
FUT-RTYM6,BBG,2025-01-02T21:00:00Z,CLOSE,2249.399902,USD,false,SEED,PX00974,B2
FUT-RTYM6,BBG,2025-03-31T21:00:00Z,CLOSE,2027.099976,USD,false,SEED,PX00975,B2
FUT-RTYM6,BBG,2025-06-30T21:00:00Z,CLOSE,2191.699951,USD,false,SEED,PX00976,B2
FUT-RTYM6,BBG,2025-09-30T21:00:00Z,CLOSE,2455.5,USD,false,SEED,PX00977,B2
FUT-RTYM6,BBG,2025-12-31T21:00:00Z,CLOSE,2498.0,USD,false,SEED,PX00978,B2
FUT-RTYM6,BBG,2026-01-31T21:00:00Z,CLOSE,2624.600098,USD,false,SEED,PX00979,B2
FUT-RTYM6,BBG,2026-03-19T21:00:00Z,CLOSE,2495.600098,USD,false,SEED,PX00980,B2
FUT-RTYM6,BBG,2026-03-20T21:00:00Z,CLOSE,2467.199951,USD,false,SEED,PX00981,B2
FUT-CLM6,BBG,2025-01-02T21:00:00Z,CLOSE,73.129997,USD,false,SEED,PX00982,B2
FUT-CLM6,BBG,2025-03-31T21:00:00Z,CLOSE,71.480003,USD,false,SEED,PX00983,B2
FUT-CLM6,BBG,2025-06-30T21:00:00Z,CLOSE,65.110001,USD,false,SEED,PX00984,B2
FUT-CLM6,BBG,2025-09-30T21:00:00Z,CLOSE,62.369999,USD,false,SEED,PX00985,B2
FUT-CLM6,BBG,2025-12-31T21:00:00Z,CLOSE,57.419998,USD,false,SEED,PX00986,B2
FUT-CLM6,BBG,2026-01-31T21:00:00Z,CLOSE,65.209999,USD,false,SEED,PX00987,B2
FUT-CLM6,BBG,2026-03-19T21:00:00Z,CLOSE,96.139999,USD,false,SEED,PX00988,B2
FUT-CLM6,BBG,2026-03-20T21:00:00Z,CLOSE,98.089996,USD,false,SEED,PX00989,B2
FUT-NGM6,BBG,2025-01-02T21:00:00Z,CLOSE,3.66,USD,false,SEED,PX00990,B2
FUT-NGM6,BBG,2025-03-31T21:00:00Z,CLOSE,4.119,USD,false,SEED,PX00991,B2
FUT-NGM6,BBG,2025-06-30T21:00:00Z,CLOSE,3.456,USD,false,SEED,PX00992,B2
FUT-NGM6,BBG,2025-09-30T21:00:00Z,CLOSE,3.303,USD,false,SEED,PX00993,B2
FUT-NGM6,BBG,2025-12-31T21:00:00Z,CLOSE,3.686,USD,false,SEED,PX00994,B2
FUT-NGM6,BBG,2026-01-31T21:00:00Z,CLOSE,4.354,USD,false,SEED,PX00995,B2
FUT-NGM6,BBG,2026-03-19T21:00:00Z,CLOSE,3.166,USD,false,SEED,PX00996,B2
FUT-NGM6,BBG,2026-03-20T21:00:00Z,CLOSE,3.096,USD,false,SEED,PX00997,B2
FUT-GCM6,BBG,2025-01-02T21:00:00Z,CLOSE,2658.899902,USD,false,SEED,PX00998,B2
FUT-GCM6,BBG,2025-03-31T21:00:00Z,CLOSE,3122.800049,USD,false,SEED,PX00999,B2
FUT-GCM6,BBG,2025-06-30T21:00:00Z,CLOSE,3294.399902,USD,false,SEED,PX01000,B2
FUT-GCM6,BBG,2025-09-30T21:00:00Z,CLOSE,3840.800049,USD,false,SEED,PX01001,B2
FUT-GCM6,BBG,2025-12-31T21:00:00Z,CLOSE,4325.600098,USD,false,SEED,PX01002,B2
FUT-GCM6,BBG,2026-01-31T21:00:00Z,CLOSE,4713.899902,USD,false,SEED,PX01003,B2
FUT-GCM6,BBG,2026-03-19T21:00:00Z,CLOSE,4600.700195,USD,false,SEED,PX01004,B2
FUT-GCM6,BBG,2026-03-20T21:00:00Z,CLOSE,4492.0,USD,false,SEED,PX01005,B2
FUT-SIM6,BBG,2025-01-02T21:00:00Z,CLOSE,29.622,USD,false,SEED,PX01006,B2
FUT-SIM6,BBG,2025-03-31T21:00:00Z,CLOSE,34.457001,USD,false,SEED,PX01007,B2
